STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,SNOW,TAVG,TMAX,TMIN,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT11
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,4/15/2023,0.44,0,,79,63,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,4/15/2023,0.01,0,,81,64,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,4/15/2023,0.07,0,,81,49,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,4/15/2023,0.05,0,,79,54,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,4/16/2023,0,0,,76,55,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,4/16/2023,0,0,,78,58,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,4/16/2023,0.17,0,,79,59,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,4/16/2023,0.01,0,,76,57,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,4/17/2023,0,0,,80,55,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,4/17/2023,0,0,,82,54,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,4/17/2023,0,0,,83,58,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,4/17/2023,0,0,,78,53,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,4/18/2023,0,0,,66,40,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,4/18/2023,0,0,,68,46,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,4/18/2023,0,0,,68,48,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,4/18/2023,0,0,,64,44,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,4/19/2023,0,0,,70,35,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,4/19/2023,0,0,,72,39,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,4/19/2023,0,0,,73,46,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,4/19/2023,0,0,,70,36,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,4/20/2023,0,0,,74,47,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,4/20/2023,0,0,,86,48,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,4/20/2023,0,0,,76,46,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,4/20/2023,0,0,,72,37,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,4/21/2023,0,0,,85,53,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,4/21/2023,0,0,,87,48,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,4/21/2023,0,0,,88,47,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,4/21/2023,0,0,,83,47,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,4/22/2023,0,0,,85,60,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,4/22/2023,0,0,,88,41,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,4/22/2023,0,0,,84,54,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,4/23/2023,0.63,0,,73,47,,,1,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,4/23/2023,0.69,0,,72,48,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,4/23/2023,0.77,0,,64,36,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,4/23/2023,0.49,0,,84,44,,,1,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,4/24/2023,0,0,,63,39,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,4/24/2023,0,0,,68,41,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,4/24/2023,0,0,,61,39,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,4/25/2023,0,0,,58,37,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,4/25/2023,0,0,,61,42,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,4/25/2023,0,0,,56,37,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,4/26/2023,0,0,,59,38,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,4/26/2023,0,0,,60,40,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,4/26/2023,0,0,,60,40,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,4/26/2023,0,0,,57,37,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,4/27/2023,0.04,0,,66,46,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,4/27/2023,0.06,0,,69,47,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,4/27/2023,0,0,,64,43,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,4/27/2023,0,0,,64,42,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,4/28/2023,0.18,0,,68,54,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,4/28/2023,0.2,0,,72,54,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,4/28/2023,0.16,0,,72,51,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,4/28/2023,0.21,0,,68,47,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,4/29/2023,1.34,0,,54,52,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,4/29/2023,1.47,0,,54,29,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,4/29/2023,1.4,0,,53,50,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,4/30/2023,0.16,0,,67,53,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,4/30/2023,0.1,0,,67,59,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,4/30/2023,0.3,0,,74,34,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,4/30/2023,0.02,0,,63,50,,,1,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,5/1/2023,0.18,0,,61,45,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/1/2023,0.85,0,,62,46,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/1/2023,0.22,0,,68,50,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,5/1/2023,0.79,0,,61,46,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,5/2/2023,0.01,0,,60,47,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/2/2023,0.05,0,,60,46,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/2/2023,0.01,0,,66,49,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,5/2/2023,0.03,0,,57,44,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,5/3/2023,0.02,0,,55,43,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/3/2023,0.08,0,,57,46,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/3/2023,0,0,,58,46,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,5/3/2023,0.01,0,,53,44,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,5/4/2023,0.01,0,,54,43,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/4/2023,,0,,,,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,5/4/2023,0,0,,53,44,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,5/5/2023,0,0,,63,40,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/5/2023,0,0,,62,43,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/5/2023,0.03,0,,,,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,5/5/2023,0,0,,58,41,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,5/6/2023,0,0,,67,42,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/6/2023,0,0,,66,46,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/6/2023,0,0,,69,45,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,5/6/2023,0,0,,65,41,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,5/7/2023,0,0,,74,46,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/7/2023,0,0,,72,50,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/7/2023,0,0,,74,50,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,5/7/2023,0,0,,69,44,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,5/8/2023,0.02,0,,73,54,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/8/2023,0.1,0,,74,51,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/8/2023,0.08,0,,73,57,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,5/8/2023,0.2,0,,71,53,1,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,5/9/2023,0.05,0,,82,59,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/9/2023,0,0,,82,60,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/9/2023,0.05,0,,84,61,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,5/9/2023,0.12,0,,78,57,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,5/10/2023,0.02,0,,67,43,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/10/2023,0,0,,65,47,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/10/2023,0.05,0,,67,32,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,5/10/2023,0.12,0,,62,44,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,5/11/2023,0,0,,71,43,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/11/2023,0,0,,70,47,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/11/2023,0,0,,73,39,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,5/11/2023,0,0,,66,44,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,5/12/2023,0,0,,79,53,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/12/2023,0,0,,81,49,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/12/2023,,0,,,,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,5/12/2023,0,0,,75,49,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,5/13/2023,0,0,,85,62,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/13/2023,0,0,,86,58,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/13/2023,0,0,,87,44,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,5/13/2023,0,0,,82,55,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,5/14/2023,0.16,0,,73,55,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/14/2023,0.25,0,,73,54,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/14/2023,0.18,0,,76,54,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,5/14/2023,0.18,0,,71,53,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,5/15/2023,0,0,,77,47,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/15/2023,0,0,,78,51,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/15/2023,0,0,,79,53,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,5/15/2023,0,0,,74,50,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,5/16/2023,0,0,,75,53,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/16/2023,0,0,,77,55,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/16/2023,0,0,,76,54,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,5/16/2023,0,0,,71,50,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,5/17/2023,0,0,,79,62,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/17/2023,0,0,,80,55,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/17/2023,0,0,,81,61,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,5/17/2023,0.01,0,,75,56,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,5/18/2023,0,0,,70,46,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/18/2023,0,0,,71,47,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/18/2023,0,0,,74,47,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,5/18/2023,0,0,,69,45,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,5/19/2023,0,0,,68,49,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/19/2023,0,0,,70,51,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/19/2023,0,0,,71,48,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,5/19/2023,0,0,,66,45,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,5/20/2023,0,0,,73,51,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/20/2023,0,0,,70,55,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/20/2023,0,0,,75,43,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,5/20/2023,0,0,,72,51,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,5/21/2023,0.22,0,,79,53,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/21/2023,1,0,,80,57,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/21/2023,0.23,0,,81,42,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,5/21/2023,0.26,0,,76,52,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,5/22/2023,0,0,,78,50,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/22/2023,0,0,,81,52,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/22/2023,0,0,,79,53,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,5/22/2023,0,0,,73,52,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,5/23/2023,0,0,,79,54,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/23/2023,0,0,,82,41,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,5/23/2023,0,0,,76,52,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,5/24/2023,0,0,,73,48,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/24/2023,0,0,,74,51,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/24/2023,0,0,,73,42,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,5/24/2023,0,0,,71,49,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,5/25/2023,0,0,,81,54,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/25/2023,0,0,,80,55,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/25/2023,0,0,,76,48,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,5/25/2023,0,0,,76,49,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,5/26/2023,0,0,,71,46,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/26/2023,0,0,,71,49,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/26/2023,0,0,,69,52,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,5/26/2023,0,0,,67,46,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,5/27/2023,0,0,,74,46,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/27/2023,0,0,,72,50,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,5/27/2023,0,0,,71,46,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,5/28/2023,0,0,,75,52,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/28/2023,0,0,,76,55,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/28/2023,0,0,,77,50,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,5/28/2023,0,0,,72,47,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,5/29/2023,0.03,0,,74,60,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/29/2023,0.5,0,,69,56,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,5/29/2023,0.42,0,,70,54,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,5/30/2023,0.87,0,,75,54,,,1,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/30/2023,0.67,0,,74,56,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/30/2023,0.9,0,,74,60,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,5/30/2023,0.44,0,,72,55,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,5/31/2023,0,0,,74,47,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/31/2023,0,0,,74,51,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/31/2023,0,0,,81,50,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,5/31/2023,0.02,0,,72,49,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,6/1/2023,0,0,,77,52,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,6/1/2023,0,0,,79,52,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,6/1/2023,0,0,,74,51,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,6/2/2023,0,0,,83,56,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,6/2/2023,,0,,84,56,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,6/2/2023,0,0,,85,59,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,6/2/2023,0,0,,81,57,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,6/3/2023,0,0,,92,64,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,6/3/2023,0,0,,91,64,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,6/3/2023,0,0,,94,67,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,6/3/2023,0,0,,87,65,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,6/4/2023,0,0,,82,58,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,6/4/2023,0,0,,82,57,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,6/4/2023,0,0,,85,59,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,6/4/2023,0,0,,81,58,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,6/5/2023,0,0,,77,56,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,6/5/2023,0,0,,77,55,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,6/5/2023,,0,,,,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,6/5/2023,0,0,,72,52,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,6/6/2023,0,0,,77,51,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,6/6/2023,0,0,,78,54,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,6/6/2023,,0,,,,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,6/6/2023,0,0,,74,53,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,6/7/2023,0,0,,80,52,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,6/7/2023,0,0,,81,54,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,6/7/2023,0,0,,82,56,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,6/7/2023,0,0,,78,55,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,6/8/2023,0,0,,77,53,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,6/8/2023,0,0,,77,54,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,6/8/2023,0,0,,79,57,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,6/8/2023,0,0,,74,52,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,6/9/2023,0,0,,76,49,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,6/9/2023,0,0,,77,54,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,6/9/2023,0,0,,79,53,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,6/9/2023,0,0,,72,52,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,6/10/2023,0,0,,73,49,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,6/10/2023,0,0,,73,53,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,6/10/2023,0,0,,74,53,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,6/10/2023,0,0,,72,53,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,6/11/2023,0,0,,84,56,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,6/11/2023,0,0,,84,60,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,6/11/2023,0,0,,85,62,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,6/11/2023,0,0,,80,59,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,6/12/2023,0,0,,88,71,,,,,,,,
